ticker,company_name,trade_date,insider_name,insider_role,transaction_type,shares,price,value_usd,size_bucket,ret_10d
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-16,BAKER JULIAN,"Director,TenPercentOwner",P,457631.0,15.34,7020059.54,large_buy,-0.07407406706588537
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-16,Baker Bros. Advisors (GP) LLC,"Director,TenPercentOwner",P,457631.0,15.34,7020059.54,large_buy,-0.07407406706588537
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,Baker Brothers Life Sciences LP,"Director,TenPercentOwner",P,5573.0,13.63,75959.99,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,"667, L.P.","Director,TenPercentOwner",P,5573.0,13.63,75959.99,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,BAKER BROS. ADVISORS LP,"Director,TenPercentOwner",P,5573.0,13.63,75959.99,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,BAKER FELIX,"Director,TenPercentOwner",P,5573.0,13.63,75959.99,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,BAKER JULIAN,"Director,TenPercentOwner",P,5573.0,13.63,75959.99,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,Baker Bros. Advisors (GP) LLC,"Director,TenPercentOwner",P,5573.0,13.63,75959.99,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,Baker Brothers Life Sciences LP,"Director,TenPercentOwner",P,2809.0,13.5,37921.5,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,"667, L.P.","Director,TenPercentOwner",P,2809.0,13.5,37921.5,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,BAKER BROS. ADVISORS LP,"Director,TenPercentOwner",P,2809.0,13.5,37921.5,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,BAKER FELIX,"Director,TenPercentOwner",P,2809.0,13.5,37921.5,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,BAKER JULIAN,"Director,TenPercentOwner",P,2809.0,13.5,37921.5,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,Baker Bros. Advisors (GP) LLC,"Director,TenPercentOwner",P,2809.0,13.5,37921.5,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,Baker Brothers Life Sciences LP,"Director,TenPercentOwner",P,30241.0,13.5,408253.5,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,"667, L.P.","Director,TenPercentOwner",P,30241.0,13.5,408253.5,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,BAKER BROS. ADVISORS LP,"Director,TenPercentOwner",P,30241.0,13.5,408253.5,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,BAKER FELIX,"Director,TenPercentOwner",P,30241.0,13.5,408253.5,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,BAKER JULIAN,"Director,TenPercentOwner",P,30241.0,13.5,408253.5,normal_buy,0.02317159196966201
BCYC,BICYCLE THERAPEUTICS PLC,2024-12-13,Baker Bros. Advisors (GP) LLC,"Director,TenPercentOwner",P,30241.0,13.5,408253.5,normal_buy,0.02317159196966201
EMYB,"Embassy Bancorp, Inc.",2024-12-13,Lesavoy Bernard M,Director,P,1000.0,16.5,16500.0,normal_buy,0.0060605699750879705
AMR,"Alpha Metallurgical Resources, Inc.",2024-12-13,Courtis Kenneth S.,Director,P,491.0,229.61,112738.51000000001,normal_buy,-0.12067686281014034
GPN,GLOBAL PAYMENTS INC,2024-12-13,BALDWIN ROBERT H B JR,Director,P,5800.0,116.0,672800.0,large_buy,-0.02959456577081232
FISI,FINANCIAL INSTITUTIONS INC,2024-12-13,PACOS GARY A.,Officer,P,2000.0,25.0,50000.0,normal_buy,-0.0637560886222368
FFIC,FLUSHING FINANCIAL CORP,2024-12-12,KORZEKWINSKI FRANCIS W,Officer,P,2295.0,15.25,34998.75,large_buy,-0.17797093698013
AMR,"Alpha Metallurgical Resources, Inc.",2024-12-13,Courtis Kenneth S.,Director,P,3063.0,230.35,705562.0499999999,normal_buy,-0.12067686281014034
AMR,"Alpha Metallurgical Resources, Inc.",2024-12-13,Courtis Kenneth S.,Director,P,3743.0,227.66,852131.38,normal_buy,-0.12067686281014034
AMR,"Alpha Metallurgical Resources, Inc.",2024-12-13,Courtis Kenneth S.,Director,P,3324.0,228.3,758869.2000000001,normal_buy,-0.12067686281014034
STRW,"Strawberry Fields REIT, Inc.",2024-12-12,Blisko Michael,Director,P,9600.0,10.35,99360.0,normal_buy,0.012734495416589775
FRST,Primis Financial Corp.,2024-12-12,Diaz Deborah,Director,P,2000.0,12.42,24840.0,normal_buy,-0.0566341802290411
BHRB,Burke & Herbert Financial Services Corp.,2024-12-13,HINKLE GARY L,Director,P,4890.0,69.14,338094.6,large_buy,-0.09384035490617848
APGE,"Apogee Therapeutics, Inc.",2024-12-12,McKenna Mark C.,Director,P,12500.0,49.85,623125.0,large_buy,0.03361917167704309
APGE,"Apogee Therapeutics, Inc.",2024-12-12,McKenna Mark C.,Director,P,7500.0,49.02,367650.0,normal_buy,0.03361917167704309
RANI,"Rani Therapeutics Holdings, Inc.",2024-12-13,McKinley Kate,Officer,P,17960.0,1.67,29993.199999999997,large_buy,-0.10843370552245668
SPRU,SPRUCE POWER HOLDING CORP,2024-12-13,Tech Eric M.,Director,P,4000.0,2.8,11200.0,normal_buy,0.12499996712979189
CRDF,"Cardiff Oncology, Inc.",2024-12-11,PACE GARY W,Director,P,11500.0,2.6,29900.0,normal_buy,0.17297299909626473
GSAT,"Globalstar, Inc.",2024-12-13,Monroe James III,"Director,TenPercentOwner",P,530000.0,1.9,1007000.0,large_buy,0.11282048673711276
CRDF,"Cardiff Oncology, Inc.",2024-12-11,PACE GARY W,Director,P,350115.0,2.6,910299.0,large_buy,0.17297299909626473
SAIC,Science Applications International Corp,2024-12-11,Supplee Barbara,Officer,P,425.0,116.36,49453.0,normal_buy,-0.01595125748338133
ENX,Eaton Vance New York Municipal Bond Fund,2024-12-10,Weinstein Boaz,TenPercentOwner,P,2410.0,9.91,23883.1,normal_buy,-0.04521746872169774
ENX,Eaton Vance New York Municipal Bond Fund,2024-12-10,"Saba Capital Management, L.P.",TenPercentOwner,P,2410.0,9.91,23883.1,normal_buy,-0.04521746872169774
AVDL,AVADEL PHARMACEUTICALS PLC,2024-12-11,MCHUGH THOMAS S,Officer,P,5000.0,10.49,52450.0,normal_buy,0.02810077232836261
PSQH,"PSQ Holdings, Inc.",2024-12-09,Seifert Michael Stephen,"Director,Officer,TenPercentOwner",P,2250.0,4.45,10012.5,normal_buy,-0.15555556615193689
MUX,McEwen Mining Inc.,2024-12-06,Darveau-Garneau Nicolas,Director,P,2285.0,8.37,19125.449999999997,large_buy,-0.05225653838878874
NOTV,"Inotiv, Inc.",2024-12-10,Beattie John Gregory,Officer,P,30000.0,4.75,142500.0,large_buy,-0.06404957293519664
NRDY,Nerdy Inc.,2024-12-09,Cohn Charles K.,"Director,Officer,TenPercentOwner",P,150000.0,1.78,267000.0,normal_buy,0.030487848757137836
NRDY,Nerdy Inc.,2024-12-09,Cohn Charles K.,"Director,Officer,TenPercentOwner",P,150000.0,1.78,267000.0,normal_buy,0.030487848757137836
CBZ,"CBIZ, Inc.",2024-12-09,YOUNG RODNEY A,Director,P,1000.0,77.56,77560.0,large_buy,0.03345725597845339
AVDL,AVADEL PHARMACEUTICALS PLC,2024-12-10,Glass Geoffrey Michael,Director,P,10075.0,9.89,99641.75,large_buy,0.022999954223632768
AVDL,AVADEL PHARMACEUTICALS PLC,2024-12-10,Glass Geoffrey Michael,Director,P,10204.0,9.8,99999.20000000001,large_buy,0.022999954223632768
FTCI,"FTC Solar, Inc.",2024-12-06,Brandt Yann,"Director,Officer",P,8900.0,2.98,26522.0,normal_buy,-0.02507842027888252
NOTV,"Inotiv, Inc.",2024-12-10,Brown Nigel,Director,P,7500.0,4.26,31950.0,normal_buy,-0.06404957293519664
CTGO,"Contango ORE, Inc.",2024-12-09,JUNEAU JOHN B,Director,P,4999.0,12.04,60187.96,normal_buy,-0.12116041330551408
CINF,CINCINNATI FINANCIAL CORP,2024-12-03,Debbink Dirk J,Director,P,1000.0,157.19,157190.0,normal_buy,-0.05553067733767558
BNTC,Benitec Biopharma Inc.,2024-12-03,Cowen Aaron,TenPercentOwner,P,4810.0,9.6,46176.0,normal_buy,0.2770000457763673
SRBK,"SR Bancorp, Inc.",2024-12-09,Orbach David M,"Director,Officer",P,3300.0,11.74,38742.0,normal_buy,0.02725728582845255
SRBK,"SR Bancorp, Inc.",2024-12-09,Orbach David M,"Director,Officer",P,6700.0,11.75,78725.0,large_buy,0.02725728582845255
NMFC,New Mountain Finance Corp,2024-12-05,KLINSKY STEVEN B,Director,P,5542.0,11.74,65063.08,normal_buy,-0.020967403105821125
NMFC,New Mountain Finance Corp,2024-12-06,KLINSKY STEVEN B,Director,P,5798.0,11.74,68068.52,normal_buy,-0.017268052287844005
NMFC,New Mountain Finance Corp,2024-12-05,KLINSKY STEVEN B,Director,P,11082.0,11.74,130102.68000000001,normal_buy,-0.020967403105821125
NMFC,New Mountain Finance Corp,2024-12-06,KLINSKY STEVEN B,Director,P,11596.0,11.74,136137.04,normal_buy,-0.017268052287844005
INLX,"INTELLINETICS, INC.",2024-12-05,Guttilla John C,Director,P,3500.0,14.5,50750.0,normal_buy,0.09195400702883538
SXTP,"60 DEGREES PHARMACEUTICALS, INC.",2024-12-05,DOW GEOFFREY S,"Director,Officer",P,17549.0,1.11,19479.390000000003,normal_buy,0.18487401961876437
SXTP,"60 DEGREES PHARMACEUTICALS, INC.",2024-12-06,DOW GEOFFREY S,"Director,Officer",P,20579.0,1.2,24694.8,normal_buy,0.09565220708432398
SXTP,"60 DEGREES PHARMACEUTICALS, INC.",2024-12-09,DOW GEOFFREY S,"Director,Officer",P,35823.0,1.27,45495.21,normal_buy,-0.19999997369174305
AUPH,Aurinia Pharmaceuticals Inc.,2024-12-05,TANG KEVIN,Director,P,300000.0,8.91,2673000.0,normal_buy,0.018018000602490147
AUPH,Aurinia Pharmaceuticals Inc.,2024-12-06,TANG KEVIN,Director,P,400000.0,9.01,3604000.0,normal_buy,0.011198143827324536
AUPH,Aurinia Pharmaceuticals Inc.,2024-12-09,TANG KEVIN,Director,P,500000.0,9.09,4545000.0,large_buy,-0.019715257712984546
TREE,"LendingTree, Inc.",2024-12-06,LEBDA DOUGLAS R,"Director,Officer,TenPercentOwner",P,13000.0,39.72,516360.0,large_buy,0.010974994941972405
BNTC,Benitec Biopharma Inc.,2024-12-03,"Averill Master Fund, Ltd.","Director,TenPercentOwner",P,4810.0,9.6,46176.0,normal_buy,0.2770000457763673
CSBB,"CSB Bancorp, Inc.",2024-12-06,STEINER EDDIE L,"Director,Officer",P,500.0,39.0,19500.0,large_buy,-0.004045922950988157
BNTC,Benitec Biopharma Inc.,2024-12-03,"Averill Madison Master Fund, Ltd.","Director,TenPercentOwner",P,4810.0,9.6,46176.0,normal_buy,0.2770000457763673
CSBB,"CSB Bancorp, Inc.",2024-12-06,STEINER EDDIE L,"Director,Officer",P,500.0,38.75,19375.0,normal_buy,-0.004045922950988157
BNTC,Benitec Biopharma Inc.,2024-12-03,"SUVRETTA CAPITAL MANAGEMENT, LLC","Director,TenPercentOwner",P,4810.0,9.6,46176.0,normal_buy,0.2770000457763673
CSBB,"CSB Bancorp, Inc.",2024-12-05,STEINER EDDIE L,"Director,Officer",P,500.0,39.0,19500.0,large_buy,-0.025641090701930325
BNTC,Benitec Biopharma Inc.,2024-12-03,Cowen Aaron,TenPercentOwner,P,37190.0,9.6,357024.0,large_buy,0.2770000457763673
BNTC,Benitec Biopharma Inc.,2024-12-03,"Averill Master Fund, Ltd.","Director,TenPercentOwner",P,37190.0,9.6,357024.0,large_buy,0.2770000457763673
BNTC,Benitec Biopharma Inc.,2024-12-03,"Averill Madison Master Fund, Ltd.","Director,TenPercentOwner",P,37190.0,9.6,357024.0,large_buy,0.2770000457763673
PETS,PETMED EXPRESS INC,2024-12-04,Campbell Leslie C.G.,Director,P,5000.0,5.39,26950.0,normal_buy,-0.025830233305333072
MODD,"Modular Medical, Inc.",2024-12-03,BESSER JAMES E,"Officer,TenPercentOwner",P,21000.0,1.68,35280.0,normal_buy,-0.09523807834335418
MODD,"Modular Medical, Inc.",2024-12-03,MANCHESTER MANAGEMENT CO LLC,"TenPercentOwner,Other",P,21000.0,1.68,35280.0,normal_buy,-0.09523807834335418
MODD,"Modular Medical, Inc.",2024-12-03,"Manchester Explorer, L.P.","TenPercentOwner,Other",P,21000.0,1.68,35280.0,normal_buy,-0.09523807834335418
MODD,"Modular Medical, Inc.",2024-12-03,FRANK MORGAN C.,"Director,TenPercentOwner",P,21000.0,1.68,35280.0,normal_buy,-0.09523807834335418
MODD,"Modular Medical, Inc.",2024-12-03,"JEB Partners, L.P.",Other,P,21000.0,1.68,35280.0,normal_buy,-0.09523807834335418
MODD,"Modular Medical, Inc.",2024-12-03,"MANCHESTER MANAGEMENT PR, LLC","TenPercentOwner,Other",P,21000.0,1.68,35280.0,normal_buy,-0.09523807834335418
PETS,PETMED EXPRESS INC,2024-12-05,Campbell Leslie C.G.,Director,P,5000.0,5.46,27300.0,normal_buy,-0.0395480302090262
PETS,PETMED EXPRESS INC,2024-12-05,Campbell Leslie C.G.,Director,P,5000.0,5.45,27250.0,normal_buy,-0.0395480302090262
PETS,PETMED EXPRESS INC,2024-12-04,Campbell Leslie C.G.,Director,P,5000.0,5.36,26800.0,normal_buy,-0.025830233305333072
PETS,PETMED EXPRESS INC,2024-12-04,Campbell Leslie C.G.,Director,P,5000.0,5.38,26900.0,normal_buy,-0.025830233305333072
BNTC,Benitec Biopharma Inc.,2024-12-03,"SUVRETTA CAPITAL MANAGEMENT, LLC","Director,TenPercentOwner",P,37190.0,9.6,357024.0,large_buy,0.2770000457763673
PETS,PETMED EXPRESS INC,2024-12-05,Campbell Leslie C.G.,Director,P,5000.0,5.42,27100.0,normal_buy,-0.0395480302090262
ENX,Eaton Vance New York Municipal Bond Fund,2024-12-04,Weinstein Boaz,TenPercentOwner,P,3602.0,9.94,35803.88,normal_buy,-0.02756912417183255
PETS,PETMED EXPRESS INC,2024-12-05,Campbell Leslie C.G.,Director,P,5000.0,5.44,27200.000000000004,normal_buy,-0.0395480302090262
PETS,PETMED EXPRESS INC,2024-12-05,Campbell Leslie C.G.,Director,P,5000.0,5.41,27050.0,normal_buy,-0.0395480302090262
PETS,PETMED EXPRESS INC,2024-12-04,Campbell Leslie C.G.,Director,P,10000.0,5.39,53900.0,normal_buy,-0.025830233305333072
PETS,PETMED EXPRESS INC,2024-12-04,Campbell Leslie C.G.,Director,P,5000.0,5.42,27100.0,normal_buy,-0.025830233305333072
ENX,Eaton Vance New York Municipal Bond Fund,2024-12-04,"Saba Capital Management, L.P.",TenPercentOwner,P,3602.0,9.94,35803.88,normal_buy,-0.02756912417183255
PETS,PETMED EXPRESS INC,2024-12-05,Campbell Leslie C.G.,Director,P,5000.0,5.42,27100.0,normal_buy,-0.0395480302090262
ENX,Eaton Vance New York Municipal Bond Fund,2024-12-03,Weinstein Boaz,TenPercentOwner,P,2852.0,9.93,28320.36,normal_buy,-0.022199684097435113
ENX,Eaton Vance New York Municipal Bond Fund,2024-12-03,"Saba Capital Management, L.P.",TenPercentOwner,P,2852.0,9.93,28320.36,normal_buy,-0.022199684097435113
BIGZ,BlackRock Innovation & Growth Term Trust,2024-12-04,Weinstein Boaz,TenPercentOwner,P,185716.0,8.07,1498728.12,large_buy,-0.06028554031393818
BIGZ,BlackRock Innovation & Growth Term Trust,2024-12-04,"Saba Capital Management, L.P.",TenPercentOwner,P,185716.0,8.07,1498728.12,large_buy,-0.06028554031393818
BIGZ,BlackRock Innovation & Growth Term Trust,2024-12-03,Weinstein Boaz,TenPercentOwner,P,25438.0,7.97,202740.86,normal_buy,-0.00921698044044117
BIGZ,BlackRock Innovation & Growth Term Trust,2024-12-03,"Saba Capital Management, L.P.",TenPercentOwner,P,25438.0,7.97,202740.86,normal_buy,-0.00921698044044117
SPRU,SPRUCE POWER HOLDING CORP,2024-11-27,Griffin Kevin,Director,P,10000.0,2.37,23700.0,normal_buy,0.11249998758236623
DLX,DELUXE CORP,2024-12-05,McCarthy Barry C,"Director,Officer",P,2290.0,23.57,53975.3,large_buy,-0.03986299066624788
FSK,FS KKR Capital Corp,2024-12-05,Pietrzak Daniel,"Director,Officer",P,5000.0,21.31,106550.0,large_buy,-0.0037556643406362333
CLFD,"Clearfield, Inc.",2024-12-05,ROTH RONALD G,"Director,TenPercentOwner,Other",P,5000.0,31.0,155000.0,large_buy,0.03146144526312611
COHR,COHERENT CORP.,2024-12-02,ANDERSON JAMES ROBERT,"Director,Officer",P,500.0,102.72,51360.0,normal_buy,0.04082219277569554
PASG,"Passage BIO, Inc.",2024-11-25,Nichols Weston,TenPercentOwner,P,259998.0,0.56,145598.88,normal_buy,0.2769725893117527
PASG,"Passage BIO, Inc.",2024-11-25,Lynx1 Capital Management LP,TenPercentOwner,P,259998.0,0.56,145598.88,normal_buy,0.2769725893117527
PASG,"Passage BIO, Inc.",2024-11-27,Nichols Weston,TenPercentOwner,P,29300.0,0.67,19631.0,normal_buy,0.17391301861223374
PASG,"Passage BIO, Inc.",2024-11-27,Lynx1 Capital Management LP,TenPercentOwner,P,29300.0,0.67,19631.0,normal_buy,0.17391301861223374
PASG,"Passage BIO, Inc.",2024-11-26,Nichols Weston,TenPercentOwner,P,167055.0,0.71,118609.04999999999,normal_buy,0.009320864539393181
PASG,"Passage BIO, Inc.",2024-11-26,Lynx1 Capital Management LP,TenPercentOwner,P,167055.0,0.71,118609.04999999999,normal_buy,0.009320864539393181
GLBZ,GLEN BURNIE BANCORP,2024-11-27,Hanna Mark Christopher,"Director,Officer",P,3700.0,5.9,21830.0,large_buy,0.01487597899394455
OPRT,Oportun Financial Corp,2024-11-27,COBLENTZ JONATHAN AARON,Officer,P,24700.0,3.91,96577.0,large_buy,-0.02025320535667996
DGICA,DONEGAL GROUP INC,2024-11-27,DONEGAL MUTUAL INSURANCE CO,TenPercentOwner,P,8500.0,16.47,139995.0,normal_buy,0.0
DGICA,DONEGAL GROUP INC,2024-11-29,DONEGAL MUTUAL INSURANCE CO,TenPercentOwner,P,8300.0,16.59,137697.0,normal_buy,-0.018629763126700505
IIIV,"i3 Verticals, Inc.",2024-11-22,DAILY GREGORY S,"Director,Officer,TenPercentOwner",P,48544.0,23.51,1141269.4400000002,large_buy,-0.023236131613340594
BH,Biglari Holdings Inc.,2024-11-26,"LION FUND, L.P.",TenPercentOwner,P,130.0,1030.1,133913.0,normal_buy,0.11568206809037274
BH,Biglari Holdings Inc.,2024-11-26,"BIGLARI, SARDAR","Director,Officer,TenPercentOwner",P,130.0,1030.1,133913.0,normal_buy,0.11568206809037274
BH,Biglari Holdings Inc.,2024-11-26,BIGLARI CAPITAL CORP.,TenPercentOwner,P,130.0,1030.1,133913.0,normal_buy,0.11568206809037274
BH,Biglari Holdings Inc.,2024-11-27,"LION FUND, L.P.",TenPercentOwner,P,327.0,1068.21,349304.67,normal_buy,0.09813956327216578
BH,Biglari Holdings Inc.,2024-11-27,"BIGLARI, SARDAR","Director,Officer,TenPercentOwner",P,327.0,1068.21,349304.67,normal_buy,0.09813956327216578
BH,Biglari Holdings Inc.,2024-11-27,BIGLARI CAPITAL CORP.,TenPercentOwner,P,327.0,1068.21,349304.67,normal_buy,0.09813956327216578
BH,Biglari Holdings Inc.,2024-11-27,"LION FUND, L.P.",TenPercentOwner,P,2095.0,212.54,445271.3,normal_buy,0.09813956327216578
BH,Biglari Holdings Inc.,2024-11-27,"BIGLARI, SARDAR","Director,Officer,TenPercentOwner",P,2095.0,212.54,445271.3,normal_buy,0.09813956327216578
BH,Biglari Holdings Inc.,2024-11-27,BIGLARI CAPITAL CORP.,TenPercentOwner,P,2095.0,212.54,445271.3,normal_buy,0.09813956327216578
BH,Biglari Holdings Inc.,2024-11-26,"LION FUND, L.P.",TenPercentOwner,P,798.0,206.95,165146.09999999998,normal_buy,0.11568206809037274
BH,Biglari Holdings Inc.,2024-11-26,"BIGLARI, SARDAR","Director,Officer,TenPercentOwner",P,798.0,206.95,165146.09999999998,normal_buy,0.11568206809037274
BH,Biglari Holdings Inc.,2024-11-26,BIGLARI CAPITAL CORP.,TenPercentOwner,P,798.0,206.95,165146.09999999998,normal_buy,0.11568206809037274
DPG,Duff & Phelps Utility & Infrastructure Fund Inc.,2024-11-26,Grumhaus David D Jr.,Officer,P,1500.0,12.32,18480.0,normal_buy,-0.03751211415713318
IIIV,"i3 Verticals, Inc.",2024-11-25,DAILY GREGORY S,"Director,Officer,TenPercentOwner",P,40000.0,24.06,962400.0,normal_buy,-0.02789342479289547
NRDY,Nerdy Inc.,2024-11-22,Cohn Charles K.,"Director,Officer,TenPercentOwner",P,421796.0,1.4,590514.3999999999,normal_buy,0.17142858115994208
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",2024-11-22,Douglas Russell Palmer,TenPercentOwner,P,3936.0,25.23,99305.28,normal_buy,0.006971351948228843
SCWO,374Water Inc.,2024-11-18,DAVIS RICHARD H,Director,P,40000.0,1.25,50000.0,normal_buy,-0.048543644373911676
LILA,Liberty Latin America Ltd.,2024-11-29,PADDICK BRENDAN J,Director,P,5053.0,6.93,35017.29,normal_buy,-0.03591954003301412
LILA,Liberty Latin America Ltd.,2024-11-26,PADDICK BRENDAN J,Director,P,35475.0,7.04,249744.0,normal_buy,-0.019773992654552486
LILA,Liberty Latin America Ltd.,2024-11-27,PADDICK BRENDAN J,Director,P,64525.0,7.15,461353.75,normal_buy,-0.04107648218179072
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",2024-11-22,"Ursa Fund Management, LLC",TenPercentOwner,P,3936.0,25.23,99305.28,normal_buy,0.006971351948228843
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",2024-11-22,Ursa Fund Partners LP,TenPercentOwner,P,3936.0,25.23,99305.28,normal_buy,0.006971351948228843
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",2024-11-22,Hahn Andrew,TenPercentOwner,P,3936.0,25.23,99305.28,normal_buy,0.006971351948228843
TLSI,"TriSalus Life Sciences, Inc.",2024-11-22,Wahlstrom Mats,"Director,TenPercentOwner",P,5000.0,4.55,22750.0,normal_buy,-0.07726277378793633
TCPC,BlackRock TCP Capital Corp.,2024-11-26,Worrell August Daniel,Officer,P,15000.0,9.1,136500.0,large_buy,0.023938965655804223
MPAA,MOTORCAR PARTS OF AMERICA INC,2024-11-22,LIEBAU FREDERIC JACK JR,Director,P,7000.0,6.77,47390.0,normal_buy,0.18722135935716389
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",2024-11-22,Investment Opportunities 14 Segregated Portfolio,TenPercentOwner,P,3936.0,25.23,99305.28,normal_buy,0.006971351948228843
LCTX,"Lineage Cell Therapeutics, Inc.",2024-11-22,Mulroy Michael H.,Director,P,40000.0,0.57,22799.999999999996,normal_buy,0.20000004768371582
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",2024-11-22,Douglas Russell Palmer,TenPercentOwner,P,1797.0,25.3,45464.1,normal_buy,0.006971351948228843
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",2024-11-22,"Ursa Fund Management, LLC",TenPercentOwner,P,1797.0,25.3,45464.1,normal_buy,0.006971351948228843
PRKS,United Parks & Resorts Inc.,2024-11-18,Mikolaichik James,Officer,P,34000.0,57.29,1947860.0,large_buy,0.048547160615453055
NRGV,"Energy Vault Holdings, Inc.",2024-11-22,Piconi Robert,"Director,Officer,TenPercentOwner",P,150000.0,1.57,235500.0,normal_buy,0.11320751180453104
TDUP,ThredUp Inc.,2024-11-21,NOVA DANIEL J,Director,P,30000.0,1.31,39300.0,normal_buy,0.2985074374584935
TDUP,ThredUp Inc.,2024-11-22,NOVA DANIEL J,Director,P,29891.0,1.45,43341.95,normal_buy,0.1419355066956398
ETNB,"89bio, Inc.",2024-11-22,PALEKAR ROHAN,"Director,Officer",P,10000.0,8.35,83500.0,normal_buy,-0.08333338776679744
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",2024-11-22,Ursa Fund Partners LP,TenPercentOwner,P,1797.0,25.3,45464.1,normal_buy,0.006971351948228843
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",2024-11-22,Hahn Andrew,TenPercentOwner,P,1797.0,25.3,45464.1,normal_buy,0.006971351948228843
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",2024-11-22,Investment Opportunities 14 Segregated Portfolio,TenPercentOwner,P,1797.0,25.3,45464.1,normal_buy,0.006971351948228843
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",2024-11-25,Douglas Russell Palmer,TenPercentOwner,P,1810.0,25.01,45268.100000000006,normal_buy,0.020531410054307253
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",2024-11-25,"Ursa Fund Management, LLC",TenPercentOwner,P,1810.0,25.01,45268.100000000006,normal_buy,0.020531410054307253
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",2024-11-25,Ursa Fund Partners LP,TenPercentOwner,P,1810.0,25.01,45268.100000000006,normal_buy,0.020531410054307253
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",2024-11-25,Hahn Andrew,TenPercentOwner,P,1810.0,25.01,45268.100000000006,normal_buy,0.020531410054307253
